"näpätä","salata"
"näpäytellä","tulla"
"näpäyttää","muistaa"
"näpelöidä","voida"
"näperrellä","tulla"
"näpertää","huutaa"
"näpistää","muistaa"
"näpistellä","tulla"
"näplätä","salata"
"näppäillä","tulla"
"näpräillä","tulla"
"näprätä","salata"
"näpsäyttää","muistaa"
"näpsyttää","muistaa"
"närästää","muistaa"
"närkästyä","sanoa"
"närkästyttää","muistaa"
"nävertää","huutaa"
"näykätä","salata"
"näykkäistä","rohkaista"
"näykkiä","sallia"
"näytellä","tulla"
"näyttää","muistaa"
"näyttäytyä","sanoa"
"nököttää","muistaa"
"nöyhtääntyä","sanoa"
"nöyhtäytyä","sanoa"
"nöyristellä","tulla"
"nöyrryttää","muistaa"
"nöyrtyä","sanoa"
"nöyryyttää","muistaa"
"naamioida","voida"
"naamioitua","sanoa"
"naarata","salata"
"naarmuttaa","muistaa"
"naarmuttua","sanoa"
"naarmuuntua","sanoa"
"naavoittua","sanoa"
"nablata","salata"
"nahinoida","voida"
"nahista","rohkaista"
"nahistella","tulla"
"nahistua","sanoa"
"nahjustella","tulla"
"nahkoa","sanoa"
"nahoittaa","muistaa"
"naida","voida"
"naisellistua","sanoa"
"naisvaltaistua","sanoa"
"naitattaa","muistaa"
"naittaa","kaivaa"
"nakata","salata"
"nakella","tulla"
"nakerrella","tulla"
"nakertaa","huutaa"
"nakittaa","muistaa"
"naksaa","kaikaa"
"naksahdella","tulla"
"naksahtaa","muistaa"
"naksautella","tulla"
"naksauttaa","muistaa"
"naksua","sanoa"
"naksutella","tulla"
"naksuttaa","muistaa"
"nakutella","tulla"
"nakuttaa","muistaa"
"naljailla","tulla"
"nalkuttaa","muistaa"
"napata","salata"
"napauttaa","muistaa"
"napeerata","salata"
"napista","rohkaista"
"napittaa","muistaa"
"napostella","tulla"
"nappailla","tulla"
"napsaa","kaikaa"
"napsahdella","tulla"
"napsahtaa","muistaa"
"napsautella","tulla"
"napsia","sallia"
"napsua","sanoa"
"napsutella","tulla"
"napsuttaa","muistaa"
"naputella","tulla"
"naputtaa","muistaa"
"narahdella","tulla"
"narahtaa","muistaa"
"narauttaa","muistaa"
"narista","rohkaista"
"narisuttaa","muistaa"
"narkata","salata"
"narrailla","tulla"
"narrata","salata"
"narskahdella","tulla"
"narskahtaa","muistaa"
"narskauttaa","muistaa"
"narskua","sanoa"
"narskutella","tulla"
"narskuttaa","muistaa"
"naruttaa","muistaa"
"nasaalistua","sanoa"
"nasaloida","voida"
"nasevoida","voida"
"nasevoittaa","muistaa"
"nasevoitua","sanoa"
"nastata","salata"
"nastoittaa","muistaa"
"nasuttaa","muistaa"
"natista","rohkaista"
"natisuttaa","muistaa"
"natsata","salata"
"natustaa","muistaa"
"natustella","tulla"
"nauhoittaa","muistaa"
"naukaista","rohkaista"
"naukata","salata"
"naukkailla","tulla"
"naukua","sanoa"
"naulata","salata"
"nauliintua","sanoa"
"naulita","valita"
"nauliutua","sanoa"
"nauraa","kaivaa"
"naurahdella","tulla"
"naurahtaa","muistaa"
"naurattaa","muistaa"
"naureskella","tulla"
"naurunalaistaa","muistaa"
"nautiskella","tulla"
"nauttia","sallia"
"navakoitua","sanoa"
"navigoida","voida"
"negligoida","voida"
"neiditellä","tulla"
"nekrotisoitua","sanoa"
"neliöidä","voida"
"nelinkertaistaa","muistaa"
"nelinkertaistua","sanoa"
"nelistää","muistaa"
"nepata","salata"
"nepittää","muistaa"
"nestata","salata"
"nesteyttää","muistaa"
"nesteytyä","sanoa"
"netota","katketa"
"neulata","salata"
"neuloa","sanoa"
"neuroottistua","sanoa"
"neurotisoitua","sanoa"
"neutraalistaa","muistaa"
"neutraalistua","sanoa"
"neutralisoida","voida"
"neutralisoitua","sanoa"
"neutraloida","voida"
"neutraloitua","sanoa"
"neuvoa","sanoa"
"neuvotella","tulla"
"nevoittua","sanoa"
"nielaista","rohkaista"
"nieleksiä","sallia"
"nieleskellä","tulla"
"niellä","tulla"
"nietostaa","muistaa"
"nietostua","sanoa"
"niiata","salata"
"niisiä","sallia"
"niisittää","muistaa"
"niiskauttaa","muistaa"
"niiskuttaa","muistaa"
"niistää","muistaa"
"niitata","salata"
"niittää","muistaa"
"nikkaroida","voida"
"nikkelöidä","voida"
"niklata","salata"
"nikotella","tulla"
"nikottaa","muistaa"
"nikotuttaa","muistaa"
"niksaa","kaikaa"
"niksahdella","tulla"
"niksahtaa","muistaa"
"niksauttaa","muistaa"
"niksua","sanoa"
"niljaantua","sanoa"
"nilkutella","tulla"
"nilkuttaa","muistaa"
"nillittää","muistaa"
"nimetä","selvit\u0
"nimiöidä","voida"
"nimikoida","voida"
"nimitellä","tulla"
"nimittää","muistaa"
"nipistää","muistaa"
"nipistellä","tulla"
"nipottaa","muistaa"
"nipsahtaa","muistaa"
"nipsauttaa","muistaa"
"niputtaa","muistaa"
"nirhaista","rohkaista"
"nirhata","salata"
"nirskahtaa","muistaa"
"nirskua","sanoa"
"nirskutella","tulla"
"nirskuttaa","muistaa"
"nirsoilla","tulla"
"nirtsata","salata"
"niskoitella","tulla"
"niskuroida","voida"
"nistiä","sallia"
"nitistä","rohkaista"
"nitistää","muistaa"
"nitrata","salata"
"niuhottaa","muistaa"
"niukahtaa","muistaa"
"niukentaa","huutaa"
"niukentua","sanoa"
"niuketa","vanheta"
"niveltää","huutaa"
"niveltyä","sanoa"
"nivoa","sanoa"
"nivoutua","sanoa"
"noeta","katketa"
"noettua","sanoa"
"noitua","sanoa"
"nojailla","tulla"
"nojata","salata"
"nojautua","sanoa"
"nokeentua","sanoa"
"nokeutua","sanoa"
"nokittaa","muistaa"
"nokkaista","rohkaista"
"nokkia","sallia"
"nolata","salata"
"nollaantua","sanoa"
"nollata","salata"
"nollautua","sanoa"
"nolostua","sanoa"
"nolostuttaa","muistaa"
"nolottaa","muistaa"
"nopeuttaa","muistaa"
"nopeutua","sanoa"
"norahtaa","muistaa"
"norjantaa","huutaa"
"norjentaa","huutaa"
"norjentua","sanoa"
"norjeta","vanheta"
"norjistaa","muistaa"
"norjistua","sanoa"
"norkoilla","tulla"
"normaalistaa","muistaa"
"normaalistua","sanoa"
"normalisoida","voida"
"normalisoitua","sanoa"
"normittaa","muistaa"
"norua","sanoa"
"nostaa","muistaa"
"nostalgisoida","voida"
"nostattaa","muistaa"
"nostella","tulla"
"notarisoida","voida"
"noteerata","salata"
"notkahdella","tulla"
"notkahtaa","muistaa"
"notkeuttaa","muistaa"
"notkeutua","sanoa"
"notkistaa","muistaa"
"notkistua","sanoa"
"notkua","sanoa"
"notkutella","tulla"
"notkuttaa","muistaa"
"noudatella","tulla"
"noudattaa","muistaa"
"noukkia","sallia"
"nousta arvoon arvaamattomaan","rohkaista"
"nousta esiin","rohkaista"
"nousta","rohkaista"
"noutaa","soutaa"
"nuhdella","tulla"
"nuhjaantua","sanoa"
"nuhjata","salata"
"nuhjautua","sanoa"
"nuhraantua","sanoa"
"nuhrata","salata"
"nuhrautua","sanoa"
"nuijia","sallia"
"nujakoida","voida"
"nujertua","sanoa"
"nujuta","selvit\u0
"nujuuttaa","muistaa"
"nukahdella","tulla"
"nukahtaa","muistaa"
"nukata","salata"
"nukittaa","muistaa"
"nukkaantua","sanoa"
"nukkautua","sanoa"
"nukkua pommiin","sanoa"
"nukkua yön yli","sanoa"
"nukkua","sanoa"
"nukuttaa","muistaa"
"nuljahdella","tulla"
"nuljahtaa","muistaa"
"numeeristaa","muistaa"
"numeroida","voida"
"nuohota","katketa"
"nuokahdella","tulla"
"nuokahtaa","muistaa"
"nuokkua","sanoa"
"nuolaista","rohkaista"
"nuoleksia","sallia"
"nuoleskella","tulla"
"nuolla","tulla"
"nuorentaa","huutaa"
"nuorentua","sanoa"
"nuoreta","vanheta"
"nuorittaa","muistaa"
"nuorruttaa","muistaa"
"nuortua","sanoa"
"nuotata","salata"
"nuotintaa","huutaa"
"nuotittaa","muistaa"
"nupouttaa","muistaa"
"nurista","rohkaista"
"nurjahtaa","muistaa"
"nurkata","salata"
"nurkua","sanoa"
"nurmettaa","muistaa"
"nurmettua","sanoa"
"nussia","sallia"
"nutistaa","muistaa"
"nuuduttaa","muistaa"
"nuuhkaista","rohkaista"
"nuuhkia","sallia"
"nuukahdella","tulla"
"nuukahtaa","muistaa"
"nuukailla","tulla"
"nuupahtaa","muistaa"
"nuuskaista","rohkaista"
"nuuskata","salata"
"nuuskia","sallia"
"nuutata","salata"
"nuutua","sanoa"
"nyökähdellä","tulla"
"nyökähtää","muistaa"
"nyökätä","salata"
"nyökäyttää","muistaa"
"nyökkäillä","tulla"
"nyökkiä","sallia"
"nyökytellä","tulla"
"nyökyttää","muistaa"
"nyörittää","muistaa"
"nyansoida","voida"
"nyhertää","huutaa"
"nyhjäillä","tulla"
"nyhjäistä","rohkaista"
"nyhjätä","salata"
"nyhjättää","muistaa"
"nyhjöttää","muistaa"
"nyhrätä","salata"
"nyhtää","muistaa"
"nyhtäistä","rohkaista"
"nykäistä","rohkaista"
"nykertää","huutaa"
"nykiä","sallia"
"nykyaikaistaa","muistaa"
"nykyaikaistua","sanoa"
"nykyttää","muistaa"
"nylkeä","laskea"
"nylkyttää","muistaa"
"nynniä","sallia"
"nynnyillä","tulla"
"nypätä","salata"
"nypelöidä","voida"
"nyplätä","salata"
"nyppäistä","rohkaista"
"nyppiä","sallia"
"nyppyyntyä","sanoa"
"nyrhiä","sallia"
"nyrjähdyttää","muistaa"
"nyrjähtää","muistaa"
"nyrjäytellä","tulla"
"nyrjäyttää","muistaa"
"nyrkistää","muistaa"
"nyrkkeillä","tulla"
"nyrpistää","muistaa"
"nyrpistellä","tulla"
"nyrpistyä","sanoa"
"nytkähdellä","tulla"
"nytkähtää","muistaa"
"nytkäyttää","muistaa"
"nytkiä","sallia"
"nytkyä","sanoa"
"nytkyttää","muistaa"
"nyyhkäistä","rohkaista"
"nyyhkiä","sallia"
"nyyhkyttää","muistaa"
"nyykähtää","muistaa"
"nyysiä","sallia"
"obdusoida","voida"
"observoida","voida"
"odotella","tulla"
"odottaa","muistaa"
"odotuttaa","muistaa"
"oheistaa","muistaa"
"ohentaa","huutaa"
"ohentua","sanoa"
"oheta","vanheta"
"ohitella","tulla"
"ohittaa","muistaa"
"ohittua","sanoa"
"ohjailla","tulla"
"ohjastaa","muistaa"
"ohjata","salata"
"ohjautua","sanoa"
"ohjeistaa","muistaa"
"ohjelmoida","voida"
"oi\u2019istaa","muistaa"
"oi\u2019istua","sanoa"
"oieta","vanheta",,
"oikaista","rohkaista"
"oikaistua","sanoa"
"oikeistolaistua","sanoa"
"oikeuttaa","muistaa"
"oikkuilla","tulla"
"oikoa","sanoa"
"oikoilla","tulla"
"oikolukea","laskea"
"oikosulkea","laskea"
"oikutella","tulla"
"oirehtia","sallia"
"oireilla","tulla"
"oivaltaa","huutaa"
"ojennella","tulla"
"ojentaa","huutaa"
"ojentautua","sanoa"
"ojentua","sanoa"
"ojittaa","muistaa"
"oksastaa","muistaa"
"oksennella","tulla"
"oksennuttaa","muistaa"
"oksentaa","huutaa"
"oksettaa","muistaa"
"oksetuttaa","muistaa"
"oksia","sallia"
"oksidoida","voida"
"oksidoitua","sanoa"
"oksittua","sanoa"
"oleilla","tulla"
"oleksia","sallia"
"oleskella","tulla"
"olettaa","muistaa"
"oleutua","sanoa"
"olla eri mieltä","olla"
"olla kiikarissa","table"
"olla pakko","table"
"olla voimassa","olla"
"olla yötä","olla"
"omaksua","sanoa"
"omata","salata"
"omavaraistaa","muistaa"
"omavaraistua","sanoa"
"omia","sallia"
"omistaa","muistaa"
"omistautua","sanoa"
"ommella","tulla"
"ompeluttaa","muistaa"
"onanoida","voida"
"onkia","sallia"
"onnahdella","tulla"
"onnellistaa","muistaa"
"onnellistuttaa","muistaa"
"onnestaa","muistaa"
"onnistaa","muistaa"
"onnistua","sanoa"
"onnitella","tulla"
"onteloida","voida"
"onteloitua","sanoa"
"ontua","sanoa"
"ootrata","salata"
"opalisoida","voida"
"opastaa","muistaa"
"opastella","tulla"
"operoida","voida"
"opetella","tulla"
"opettaa","muistaa"
"opiskella","tulla"
"oppia kantapään kautta","sallia"
"oppia","sallia"
"opponoida","voida"
"optimoida","voida"
"orastua","sanoa"
"organisoida","voida"
"organisoitua","sanoa"
"orientoida","voida"
"orientoitua","sanoa"
"orjailla","tulla"
"orjuuttaa","muistaa"
"orkestroida","voida"
"ornamentoida","voida"
"orneerata","salata"
"osallistua","sanoa"
"osastoida","voida"
"osata","salata"
"osioida","voida"
"ositella","tulla"
"osittaa","muistaa"
"osittaisderivoida","voida"
"oskilloida","voida"
"osoitella","tulla"
"osoittaa sormella","muistaa"
"osoittaa","muistaa"
"osoittautua","sanoa"
"osoitteistaa","muistaa"
"ostaa","muistaa"
"ostattaa","muistaa"
"ostella","tulla"
"osua","sanoa"
"osuttaa","muistaa"
"otaksua","sanoa"
"otattaa","muistaa"
"otella","tulla"
"otsikoida","voida"
"otsonisoida","voida"
"otsonoida","voida"
"ottaa aivoon","muistaa"
"ottaa iisisti","muistaa"
"ottaa käyttöön","muistaa"
"ottaa kantaa","muistaa"
"ottaa osaa","muistaa"
"ottaa parempaan käyttöön","muistaa"
"ottaa vaarin","muistaa"
"ottaa","muistaa"
"oudoksua","sanoa"
"oudoksuttaa","muistaa"
"oudostella","tulla"
"oudostuttaa","muistaa"
"ounastaa","muistaa"
"ounastella","tulla"
"ovuloida","voida"
"päällystää","muistaa"
"pääomavaltaistua","sanoa"
"pääomittaa","muistaa"
"päärmätä","salata"
"päästä jyvälle","rohkaista"
"päästä kuin koira veräjästä","rohkaista"
"päästä läpi","rohkaista"
"päästä","rohkaista"
"päästää","muistaa"
"päästellä","tulla"
"päätellä","tulla"
"päättää","muistaa"
"päättyä","sanoa"
"päätyä","sanoa"
"pähkäillä","tulla"
"pähkiä","sallia"
"päihdyttää","muistaa"
"päihittää","muistaa"
"päihtyä","sanoa"
"päilyä","sanoa"
"päivettää","muistaa"
"päivettyä","sanoa"
"päivitellä","tulla"
"päivittää","muistaa"
"päivittyä","sanoa"
"päivystää","muistaa"
"päkistää","muistaa"
"pälähtää päähän","muistaa"
"pälättää","muistaa"
"pälkähtää päähän","muistaa"
"pälkähtää","muistaa"
"pällistellä","tulla"
"pälpättää","muistaa"
"pälyillä","tulla"
"pämpätä","salata"
"pämppäillä","tulla"
"pänniä","sallia"
"päntätä","salata"
"pärähtää","muistaa"
"päräyttää","muistaa"
"päristä","rohkaista"
"päristää","muistaa"
"pärisyttää","muistaa"
"pärjäillä","tulla"
"pärjätä","salata"
"pärpättää","muistaa"
"pärskää","kaikaa"
"pärskähdellä","tulla"
"pärskähtää","muistaa"
"pärskäyttää","muistaa"
"pärskiä","sallia"
"pärskyä","sanoa"
"pärskytellä","tulla"
"pärskyttää","muistaa"
"päteä","laskea"
"pätevöidä","voida"
"pätevöityä","sanoa"
"pätkäistä","rohkaista"
"pätkiä","sallia"
"pöhöttää","muistaa"
"pöhöttyä","sanoa"
"pökätä","salata"
"pökerryttää","muistaa"
"pökertyä","sanoa"
"pökkiä","sallia"
"pölähdellä","tulla"
"pölähtää","muistaa"
"pöläyttää","muistaa"
"pölistä","rohkaista"
"pölistä","rohkaista"
"pöllähdellä","tulla"
"pöllähtää","muistaa"
"pöllämystyä","sanoa"
"pölläyttää","muistaa"
"pölliä","sallia"
"pöllytä","selvit\u0
"pöllytellä","tulla"
"pöllyttää","muistaa"
"pölpöttää","muistaa"
"pölytä","selvit\u0
"pölyttää","muistaa"
"pölyttyä","sanoa"
"pölyyntyä","sanoa"
"pölyyttää","muistaa"
"pömpöttää","muistaa"
"pönäköityä","sanoa"
"pönöttää","muistaa"
"pönkittää","muistaa"
"pöpöttää","muistaa"
"pöpistä","rohkaista"
"pörhistää","muistaa"
"pörhistellä","tulla"
"pörhistyä","sanoa"
"pöristä","rohkaista"
"pörräillä","tulla"
"pörrätä","salata"
"pörröttää","muistaa"
"pörröttyä","sanoa"
"pötköttää","muistaa"
"pötkiä","sallia"
"pöyhöttää","muistaa"
"pöyhiä","sallia"
"pöyhistää","muistaa"
"pöyhistellä","tulla"
"pöyhistyä","sanoa"
"pöyhkeillä","tulla"
"pöyristyä","sanoa"
"pöyristyttää","muistaa"
"paaduttaa","muistaa"
"paahdella","tulla"
"paahtaa","kaivaa"
"paahtua","sanoa"
"paakkuunnuttaa","muistaa"
"paakkuuntua","sanoa"
"paalata","salata"
"paalittaa","muistaa"
"paaluttaa","muistaa"
"paanuttaa","muistaa"
"paapata","salata"
"paapattaa","muistaa"
"paapia","sallia"
"paapoa","sanoa"
"paasata","salata"
"paastota","katketa"
"paatua","sanoa"
"padota","katketa"
"paeta","vanheta"
"pahaksua","sanoa"
"pahanlaatuistua","sanoa"
"pahastua","sanoa"
"pahastuttaa","muistaa"
"paheksua","sanoa"
"pahentaa","huutaa"
"pahentua","sanoa"
"paheta","vanheta"
"pahoinpidellä","tulla"
"pahoitella","tulla"
"pahoittaa","muistaa"
"pahoittua","sanoa"
"paijata","salata"
"paikallistaa","muistaa"
"paikallistua","sanoa"
"paikantaa","huutaa"
"paikantua","sanoa"
"paikata","salata"
"paikkailla","tulla"
"paikkamaalata","salata"
"paikkauttaa","muistaa"
"paikkuuttaa","muistaa"
"paikoittaa","muistaa"
"paimentaa","huutaa"
"painaa villaisella","kaivaa"
"painaa","kaivaa"
"painaltaa","huutaa"
"painattaa","muistaa"
"painautua","sanoa"
"paineistaa","muistaa"
"painekyllästää","muistaa"
"painella","tulla"
"painia","sallia"
"painiskella","tulla"
"painostaa","muistaa"
"painottaa","muistaa"
"painottua","sanoa"
"painua","sanoa"
"paiskata","salata"
"paiskautua","sanoa"
"paiskella","tulla"
"paiskia","sallia"
"paiskoa","sanoa"
"paistaa","kaivaa"
"paistatella","tulla"
"paistattaa","muistaa"
"paistua","sanoa"
"paisua","sanoa"
"paisutella","tulla"
"pajattaa","muistaa"
"pajauttaa","muistaa"
"pajukoitua","sanoa"
"pakahduttaa","muistaa"
"pakahtua","sanoa"
"pakastaa","muistaa"
"pakastua","sanoa"
"pakata","salata"
"pakertaa","huutaa"
"paketoida","voida"
"pakinoida","tupakoida"
"pakista","rohkaista"
"pakittaa","muistaa"
"pakkaantua","sanoa"
"pakkailla","tulla"
"pakkauttaa","muistaa"
"pakkautua","sanoa"
"pakkolomauttaa","muistaa"
"pakkolunastaa","muistaa"
"pakkoluovuttaa","muistaa"
"pakkosyöttää","muistaa"
"paklata","salata"
"pakoilla","tulla"
"pakollistaa","muistaa"
"pakottaa","muistaa"
"pakottautua","sanoa"
"paksuntaa","huutaa"
"paksuntua","sanoa"
"paksuta","vanheta"
"paksuuntua","sanoa"
"palaa loppuun","kaivaa"
"palaa","kaivaa"
"palailla","tulla"
"palata","salata"
"palauttaa mieleensä","muistaa"
"palauttaa","muistaa"
"palautua","sanoa"
"palella","tulla"
"palelluttaa","muistaa"
"paleltaa","huutaa"
"paleltua","sanoa"
"palentua","sanoa"
"paljastua","sanoa"
"paljoksua","sanoa"
"palkata","salata"
"palkita","valita"
"palkittaa","muistaa"
"palloilla","tulla"
"pallotella","tulla"
"pallottaa","muistaa"
"palmikoida","voida"
"paloa","sanoa"
"paloitella","tulla"
"palosuojata","salata"
"palovakuuttaa","muistaa"
"palpeerata","salata"
"palpoida","voida"
"palsamoida","voida"
"palstoittaa","muistaa"
"paltata","salata"
"palttaa","kaivaa"
"palvata","salata"
"palvella","tulla"
"palvoa","sanoa"
"pamahdella","tulla"
"pamautella","tulla"
"pamauttaa","muistaa"
"pamista","rohkaista"
"pampattaa","muistaa"
"pamppailla","tulla"
"pamputtaa","muistaa"
"paneerata","salata"
"paneloida","voida"
"paneroida","voida"
"paneskella","tulla"
"panetella","tulla"
"panettaa","muistaa"
"paneutua","sanoa"
"panikoida","voida"
"panna jalalla koreasti","tulla"
"panna merkille","tulla"
"panna muistiin","tulla"
"panna pystyyn","tulla"
"panna rautoihin","tulla"
"panna töpinäksi","tulla"
"panna toimeen","tulla"
"panna tuulemaan","tulla"
"panna","tulla"
"pannoittaa","muistaa"
"panoroida","voida"
"panostaa","muistaa"
"panssaroida","voida"
"panssaroitua","sanoa"
"pantata","salata"
"papattaa","muistaa"
"paperoida","voida"
"parafinoida","voida"
"parafoida","voida"
"parahtaa","muistaa"
"parametroida","tupakoida"
"parannella","tulla"
"parantaa","huutaa"
"parantua","sanoa"
"parata","vanheta"
"parfymoida","voida"
"pariloida","voida"
"paritella","tulla"
"parittaa","muistaa"
"pariutua","sanoa"
"parjata","salata"
"parkaista","rohkaista"
"parkata","salata"
"parketoida","voida"
"parkita","valita"
"parkkeerata","salata"
"parkkiintua","sanoa"
"parkkiutua","sanoa"
"parkua","sanoa"
"parodioida","voida"
"parroittua","sanoa"
"parsia","sallia"
"partioida","voida"
"partitioida","voida"
"parturoida","voida"
"parveilla","tulla"
"parveutua","sanoa"
"paseerailla","tulla"
"paseerata","salata"
"paseerata","salata"
"paskantaa","huutaa"
"paskattaa","muistaa"
"paskoa","sanoa"
"pasmata","salata"
"passata","salata"
"passauttaa","muistaa"
"passiivistaa","muistaa"
"passiivistua","sanoa"
"passittaa","muistaa"
"passivoitua","sanoa"
"pastöroida","voida"
"pasteerailla","tulla"
"pasteerata","salata"
"pasuttaa","muistaa"
"patentoida","voida"
"patikoida","tupakoida"
"patinoida","voida"
"patinoitua","sanoa"
"patistaa","muistaa"
"patistella","tulla"
"patoutua","sanoa"
"patsastella","tulla"
"pauhata","salata"
"pauhuta","selvit\u0
"paukahdella","tulla"
"paukahtaa","muistaa"
"paukautella","tulla"
"paukauttaa","muistaa"
"paukkaa","kaikaa"
"paukkua","sanoa"
"paukutella","tulla"
"pauloittaa","muistaa"
"pausettaa","muistaa"
"pedata","salata"
"peesata","salata"
"pehertää","huutaa"
"pehmentää","huutaa"
"pehmentyä","sanoa"
"pehmetä","vanheta"
"pehmitä","selvit\u0
"pehmittää","muistaa"
"pehmittyä","sanoa"
"pehmoilla","tulla"
"pehmustaa","muistaa"
"peilailla","tulla"
"peilata","salata"
"peilautua","sanoa"
"peipata","salata"
"peitata","salata"
"peitellä","tulla"
"peitota","selvit\u0
"peitsata","salata"
"peittää","muistaa"
"peittyä","sanoa"
"pelästyä","sanoa"
"pelästyttää","muistaa"
"pelätä","salata"
"pelailla","tulla"
"pelastaa","muistaa"
"pelastautua","sanoa"
"pelastua","sanoa"
"pelata","salata"
"pelehtiä","sallia"
"pelillistää","muistaa"
"pelittää","muistaa"
"peljätä","salata"
"pelkistää","muistaa"
"pelkistyä","sanoa"
"pelleillä","tulla"
"pelletoida","voida"
"pellittää","muistaa"
"pelmahdella","tulla"
"pelmahtaa","muistaa"
"pelmuta","katketa"
"pelmuttaa","muistaa"
"pelotella","tulla"
"pelottaa","muistaa"
"peluuttaa","muistaa"
"penätä","salata"
"penetroida","voida"
"pengertää","huutaa"
"penikoida","voida"
"penkoa","sanoa"
"pensastaa","muistaa"
"pensastua","sanoa"
"penslata","salata"
"pensoa","sanoa"
"pensoittua","sanoa"
"pensselöidä","voida"
"peräänkuuluttaa","muistaa"
"peräännyttää","muistaa"
"perääntyä","sanoa"
"perätä","salata"
"peräyttää","muistaa"
"peräytyä","sanoa"
"perata","salata"
"perehdyttää","muistaa"
"perehtyä","sanoa"
"perennoida","voida"
"perforoida","voida"
"perhostaa","muistaa"
"perhostella","tulla"
"periä","sallia"
"periyttää","muistaa"
"periytyä","sanoa"
"perkelöityä","sanoa"
"permanentata","salata"
"perseillä","tulla"
"personifioida","voida"
"personoida","voida"
"personoitua","sanoa"
"perua","sanoa"
"peruskorjata","salata"
"perustaa","muistaa"
"perustella","tulla"
"perustua","sanoa"
"peruuntua","sanoa"
"peruuttaa","muistaa"
"pesaista","rohkaista"
"pesettää","muistaa"
"peseytyä","sanoa"
"pesiä","sallia"
"pesiintyä","sanoa"
"pesiytyä","sanoa"
"pestä","rohkaista"
"pestata","salata"
"petata","salata"
"petkuttaa","muistaa"
"petrata","salata"
"petsata","salata"
"pettää","muistaa"
"pettyä","sanoa"
"peuhata","salata"
"peuhuta","katketa"
"peukaloida","voida"
"photoshopata","salata"
"pidätellä","tulla"
"pidättäytyä","sanoa"
"pidättyä","sanoa"
"pidätyttää","muistaa"
"pidellä","tulla"
"pidentää","huutaa"
"pidentyä","sanoa"
"pidetä","vanheta"
"piehtaroida","voida"
"pieksää","muistaa"
"pielestää","muistaa"
"pieneksyä","sanoa"
"pienentää","huutaa"
"pienentyä","sanoa"
"pienetä","vanheta"
"pieniä","sallia"
"pieraista","rohkaista"
"piereksiä","sallia"
"piereskellä","tulla"
"pierettää","muistaa"
"pierrä","tulla"
"piestä","juosta"
"pietä","katketa"
"piffata","salata"
"pigmentoida","voida"
"pigmentoitua","sanoa"
"pihahdella","tulla"
"pihahtaa","muistaa"
"pihdata","salata"
"pihiä","sallia"
"pihistä","rohkaista"
"pihistää","muistaa"
"pihistellä","tulla"
"pihkaantua","sanoa"
"pihkoittua","sanoa"
"piikata","salata"
"piikitellä","tulla"
"piikittää","muistaa"
"piikoa","sanoa"
"piileksiä","sallia"
"piileskellä","tulla"
"piillä","tulla"
"piilotella","tulla"
"piilottaa","muistaa"
"piilottautua","sanoa"
"piiloutua","sanoa"
"piiluta","selvit\u0
"piimiä","sallia"
"piimittää","muistaa"
"piinata","salata"
"piintyä","sanoa"
"piipahtaa","muistaa"
"piipata","salata"
"piipertää","huutaa"
"piipittää","muistaa"
"piipottaa","muistaa"
"piiputtaa","muistaa"
"piirittää","muistaa"
"piirrättää","muistaa"
"piirrellä","tulla"
"piirrottaa","muistaa"
"piirtää","huutaa"
"piirtyä","sanoa"
"piirustaa","muistaa"
"piirustella","tulla"
"piisata","salata"
"piiskata kuollutta hevosta","salata"
"piiskata","salata"
"piiskuttaa","muistaa"
"piitata","salata"
"pikaistua","sanoa"
"pikaviestittää","muistaa"
"pikeentyä","sanoa"
"pikeytyä","sanoa"
"pikiintyä","sanoa"
"pikkelöidä","tupakoida"
"pikselöidä","voida"
"pilaannuttaa","muistaa"
"pilaantua","sanoa"
"pilailla","tulla"
"pilata","salata"
"pilkahdella","tulla"
"pilkahtaa","muistaa"
"pilkata","salata"
"pilkistää","muistaa"
"pilkistellä","tulla"
"pilkkiä","sallia"
"pilkkoa","sanoa"
"pilkkoutua","sanoa"
"pilkoittaa","muistaa"
"pilkottaa","muistaa"
"pilkuttaa","muistaa"
"pillahtaa","muistaa"
"pillastua","sanoa"
"pillata","salata"
"pillittää","muistaa"
"pilveillä","tulla"
"pilvetä","vanheta"
"pilvistyä","sanoa"
"pimahtaa","muistaa"
"pimentää","huutaa"
"pimentyä","sanoa"
"pimetä","vanheta"
"pimittää","muistaa"
"pimputtaa","muistaa"
"pingottaa","muistaa"
"pingottua","sanoa"
"pinkaista","rohkaista"
"pinkoa","sanoa"
"pinnallistaa","muistaa"
"pinnallistua","sanoa"
"pinnata","salata"
"pinniä","sallia"
"pinnistää","muistaa"
"pinnistellä","tulla"
"pinnistyä","sanoa"
"pinnoittaa","muistaa"
"pinnoittaa","muistaa"
"pinota","katketa"
"pintaremontoida","voida"
"pintautua","sanoa"
"pinttyä","sanoa"
"pipertää","huutaa"
"pipetoida","voida"
"pippuroida","voida"
"pirahdella","tulla"
"pirahtaa","muistaa"
"pirauttaa","muistaa"
"piristä","rohkaista"
"piristää","muistaa"
"piristäytyä","sanoa"
"piristyä","sanoa"
"pirskahdella","tulla"
"pirskahtaa","muistaa"
"pirskauttaa","muistaa"
"pirskotella","tulla"
"pirskottaa","muistaa"
"pirskua","sanoa"
"pirstaloitua","sanoa"
"pirstoa","sanoa"
"pirstoutua","sanoa"
"piruilla","tulla"
"piruuntua","sanoa"
"pisaroida","voida"
"pisiä","sallia"
"pissata","salata"
